Date,Open,High,Low,Close,Volume,Change,Delta,Change_Ratio,Delta_Ratio,Variance,SMA,EMA,MACD,MACD_Signal,MACD_Hist,OBV,DX,Aroon Up,Aroon Down,aroon_check,aroon_gap,Aroon Buying Signal,bband_upper,bband_middle,bband_lower,BBW,RSI,Volume Analysis,Value Analysis,ADX,Trend Strength
2023-07-06,66.15,66.28,65.32,65.41,6023236,-0.74,0.96,-1.13,1.47,0.48,73.37,71.82,-1.65,-0.82,-0.83,496207634,16.32,18.33,96.67,-1.0,-78.33,Strong Sell Signal,77.59,73.37,69.16,0.11,44.46,Target Volume,Expected Range,10.33,Absent or Weak Trend
2023-07-05,66.86,67.64,66.51,67.06,13545527,0.2,1.13,0.3,1.69,0.57,73.48,72.04,-1.34,-0.61,-0.73,502230870,13.91,20.0,98.33,-1.0,-78.33,Strong Sell Signal,77.17,73.48,69.79,0.1,46.15,Target Volume,Expected Range,10.23,Absent or Weak Trend
2023-07-03,67.09,67.31,65.12,65.25,16349793,-1.84,2.19,-2.82,3.35,1.09,73.57,72.21,-1.08,-0.43,-0.66,488685343,14.83,21.67,100.0,-1.0,-78.33,Strong Sell Signal,76.87,73.57,70.27,0.09,43.85,Target Volume,Expected Range,10.17,Absent or Weak Trend
2023-06-30,71.76,71.9,71.47,71.57,4778280,-0.19,0.43,-0.27,0.6,0.22,73.68,72.44,-0.56,-0.26,-0.3,505035136,0.2,23.33,0.0,1.0,23.33,Weak Buy Signal,76.21,73.68,71.16,0.07,51.37,Target Volume,Expected Range,10.09,Absent or Weak Trend
2023-06-29,70.37,71.0,70.12,70.85,3315366,0.48,0.87,0.68,1.23,0.44,73.66,72.47,-0.53,-0.19,-0.35,500256856,2.33,25.0,0.0,1.0,25.0,Weak Buy Signal,76.29,73.66,71.04,0.07,50.42,Target Volume,Expected Range,10.26,Absent or Weak Trend
2023-06-28,71.46,71.55,70.84,70.96,3398770,-0.5,0.71,-0.7,1.0,0.35,73.65,72.53,-0.41,-0.1,-0.31,503572222,0.37,26.67,0.0,1.0,26.67,Weak Buy Signal,76.35,73.65,70.95,0.07,50.57,Target Volume,Expected Range,10.39,Absent or Weak Trend
2023-06-27,71.58,71.88,71.1,71.67,3587925,0.09,0.78,0.13,1.09,0.39,73.62,72.58,-0.27,-0.02,-0.25,506970992,0.35,28.33,0.0,1.0,28.33,Weak Buy Signal,76.45,73.62,70.79,0.08,51.53,Target Volume,Expected Range,10.56,Absent or Weak Trend
2023-06-26,72.31,72.33,71.39,71.73,4139570,-0.58,0.94,-0.81,1.31,0.47,73.58,72.61,-0.15,0.04,-0.19,510558917,1.16,30.0,0.0,1.0,30.0,Weak Buy Signal,76.59,73.58,70.57,0.08,51.62,Target Volume,Expected Range,10.74,Absent or Weak Trend
2023-06-23,72.6,73.32,72.0,72.12,5922113,-0.48,1.32,-0.67,1.84,0.66,73.53,72.64,-0.0,0.09,-0.09,514698487,2.85,31.67,1.67,1.0,30.0,Weak Buy Signal,76.76,73.53,70.3,0.09,52.15,Target Volume,Expected Range,10.9,Absent or Weak Trend
2023-06-22,73.24,74.11,73.18,73.95,5372253,0.71,0.93,0.96,1.26,0.46,73.47,72.66,0.15,0.11,0.04,520620600,6.26,33.33,3.33,1.0,30.0,Weak Buy Signal,76.92,73.47,70.02,0.09,54.74,Target Volume,Expected Range,11.03,Absent or Weak Trend
2023-06-21,73.44,73.88,73.11,73.38,4400178,-0.06,0.77,-0.08,1.05,0.38,73.38,72.61,0.15,0.1,0.05,515248347,5.66,35.0,0.0,1.0,35.0,Weak Buy Signal,77.04,73.38,69.73,0.1,54.04,Target Volume,Expected Range,11.12,Absent or Weak Trend
2023-06-20,74.5,74.62,73.94,73.95,3551727,-0.55,0.69,-0.74,0.93,0.34,73.29,72.59,0.2,0.09,0.12,519648525,8.11,36.67,0.0,1.0,36.67,Weak Buy Signal,77.21,73.29,69.38,0.11,54.87,Target Volume,Expected Range,11.21,Absent or Weak Trend
2023-06-16,75.42,75.75,75.18,75.22,4899831,-0.2,0.57,-0.27,0.76,0.28,73.18,72.54,0.22,0.06,0.16,523200252,11.92,38.33,0.0,1.0,38.33,Weak Buy Signal,77.38,73.18,68.98,0.11,56.79,Target Volume,Expected Range,11.26,Absent or Weak Trend
2023-06-15,74.0,74.74,73.58,74.62,4450490,0.62,1.16,0.84,1.55,0.58,73.04,72.45,0.1,0.02,0.08,518300421,9.35,40.0,0.0,1.0,40.0,Weak Buy Signal,77.53,73.04,68.54,0.12,56.08,Target Volume,Expected Range,11.25,Absent or Weak Trend
2023-06-14,73.75,73.96,72.52,72.77,3820955,-0.98,1.44,-1.35,1.98,0.72,72.91,72.38,0.01,0.0,0.01,513849931,7.32,41.67,0.0,1.0,41.67,Weak Buy Signal,77.65,72.91,68.17,0.13,53.76,Target Volume,Expected Range,11.28,Absent or Weak Trend
2023-06-13,73.95,74.48,73.82,74.13,5108410,0.18,0.66,0.24,0.89,0.33,72.81,72.36,0.08,-0.0,0.08,517670886,11.44,43.33,0.0,1.0,43.33,Weak Buy Signal,77.8,72.81,67.82,0.14,55.89,Target Volume,Expected Range,11.35,Absent or Weak Trend
2023-06-12,73.64,74.05,73.44,73.85,6951058,0.21,0.61,0.28,0.83,0.3,72.67,72.3,0.04,-0.02,0.06,512562476,10.32,45.0,0.0,1.0,45.0,Weak Buy Signal,77.98,72.67,67.36,0.15,55.54,Target Volume,Expected Range,11.35,Absent or Weak Trend
2023-06-09,73.93,74.28,73.56,74.06,3798287,0.13,0.72,0.18,0.98,0.36,72.54,72.25,0.01,-0.04,0.04,519513534,10.7,46.67,0.0,1.0,46.67,Weak Buy Signal,78.1,72.54,66.97,0.15,55.87,Target Volume,Expected Range,11.36,Absent or Weak Trend
2023-06-08,73.14,74.47,73.03,74.25,3584897,1.11,1.44,1.49,1.95,0.72,72.38,72.19,-0.05,-0.05,-0.01,523311821,10.7,48.33,1.67,1.0,46.67,Weak Buy Signal,78.29,72.38,66.46,0.16,56.17,Target Volume,Expected Range,11.38,Absent or Weak Trend
2023-06-07,73.89,73.89,72.8,73.31,5477332,-0.58,1.09,-0.79,1.49,0.55,72.22,72.12,-0.15,-0.05,-0.1,519726924,9.21,50.0,3.33,1.0,46.67,Weak Buy Signal,78.4,72.22,66.05,0.17,54.99,Target Volume,Expected Range,11.39,Absent or Weak Trend
2023-06-06,73.78,73.98,73.03,73.4,4716537,-0.38,0.95,-0.52,1.29,0.48,72.09,72.08,-0.17,-0.02,-0.15,525204256,9.92,51.67,5.0,1.0,46.67,Weak Buy Signal,78.52,72.09,65.66,0.18,55.13,Target Volume,Expected Range,11.42,Absent or Weak Trend
2023-06-05,72.87,73.44,72.56,73.2,4444556,0.33,0.88,0.45,1.2,0.44,71.94,72.03,-0.21,0.02,-0.23,520487719,8.54,53.33,6.67,1.0,46.67,Weak Buy Signal,78.67,71.94,65.21,0.19,54.88,Target Volume,Expected Range,11.45,Absent or Weak Trend
2023-06-02,72.92,73.42,72.57,72.59,8040709,-0.33,0.85,-0.45,1.17,0.43,71.78,71.99,-0.24,0.07,-0.31,516043163,8.5,55.0,0.0,1.0,55.0,Weak Buy Signal,78.8,71.78,64.77,0.2,54.12,Target Volume,Expected Range,11.5,Absent or Weak Trend
